t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99
1.412,0.330889,1.412,0.424799,1.412,0.353345,1.412,0.282547,1.412,0.308657,1.412,0.0884279,1.412,0.277922,1.412,0.313443,1.412,0.229232,1.412,0.154836,1.412,0.376785,1.412,0.328508,1.412,0.377537,1.412,0.374885,1.412,0.422717,1.412,0.381368,1.412,0.427789,1.412,0.234608,1.412,0.324553,1.412,0.308657,1.412,0.377537,1.412,0.406671,1.412,0.374885,1.412,0.357555,1.412,0.357762,1.412,0.457382,1.412,0.259836,1.412,0.280145,1.412,0.378061,1.412,0.409765,1.412,0.243596,1.412,0.397777,1.412,0.374885,1.412,0.383253,1.412,0.163726,1.412,0.315472,1.412,0.345801,1.412,0.375079,1.412,0.368443,1.412,0.0609595,1.412,0.283398,1.412,0.369042,1.412,0.382822,1.412,0.315255,1.412,0.374885,1.412,0.283725,1.412,0.34811,1.412,0.384541,1.412,0.377615,1.412,0.35981,1.412,0.120346,1.412,0.376365,1.412,0.111394,1.412,0.385376,1.412,0.126339,1.412,0.225922,1.412,0.242517,1.412,0.425745,1.412,0.438042,1.412,0.372941,1.412,0.364864,1.412,0.384603,1.412,0.374323,1.412,0.398137,1.412,0.384525,1.412,0.333649,1.412,0.238175,1.412,0.397501,1.412,0.369693,1.412,0.308816,1.412,0.366007,1.412,0.383379,1.412,0.375279,1.412,0.39193,1.412,0.180713,1.412,0.295142,1.412,0.281007,1.412,0.367263,1.412,0.379585,1.412,0.280016,1.412,0.398137,1.412,0.253263,1.412,0.375816,1.412,0.383775,1.412,0.376365,1.412,0.383379,1.412,0.520305,1.412,0.0200607,1.412,0.320227,1.412,0.385982,1.412,0.357938,1.412,0.435324,1.412,0.386347,1.412,0.375711,1.412,0.378792,1.412,0.416074,1.412,0.369693,1.412,0.180713,1.412,0.372991,1.412,0.137019
1.440,0.336244,1.440,0.431126,1.440,0.358958,1.440,0.287296,1.440,0.313742,1.440,0.0901143,1.440,0.282609,1.440,0.318587,1.440,0.233235,1.440,0.157675,1.440,0.382651,1.440,0.333836,1.440,0.383411,1.440,0.380731,1.440,0.429025,1.440,0.387282,1.440,0.434142,1.440,0.23869,1.440,0.329833,1.440,0.313742,1.440,0.383411,1.440,0.412833,1.440,0.380731,1.440,0.363215,1.440,0.363425,1.440,0.463976,1.440,0.264276,1.440,0.284862,1.440,0.38394,1.440,0.415956,1.440,0.247808,1.440,0.403855,1.440,0.380731,1.440,0.389186,1.440,0.166711,1.440,0.320641,1.440,0.35133,1.440,0.380928,1.440,0.374221,1.440,0.06214,1.440,0.288158,1.440,0.374827,1.440,0.38875,1.440,0.320422,1.440,0.380731,1.440,0.28849,1.440,0.353665,1.440,0.390487,1.440,0.38349,1.440,0.365495,1.440,0.122599,1.440,0.382226,1.440,0.11349,1.440,0.39133,1.440,0.128696,1.440,0.229876,1.440,0.246714,1.440,0.43208,1.440,0.444483,1.440,0.378767,1.440,0.370603,1.440,0.390549,1.440,0.380163,1.440,0.404218,1.440,0.39047,1.440,0.339037,1.440,0.242308,1.440,0.403575,1.440,0.375485,1.440,0.313903,1.440,0.37176,1.440,0.389313,1.440,0.38113,1.440,0.39795,1.440,0.183972,1.440,0.300055,1.440,0.285735,1.440,0.373029,1.440,0.38548,1.440,0.284732,1.440,0.404218,1.440,0.257612,1.440,0.381672,1.440,0.389713,1.440,0.382226,1.440,0.389313,1.440,0.527301,1.440,0.0204578,1.440,0.325455,1.440,0.391942,1.440,0.363602,1.440,0.441741,1.440,0.392311,1.440,0.381566,1.440,0.384679,1.440,0.422323,1.440,0.375485,1.440,0.183972,1.440,0.378817,1.440,0.139558
1.469,0.341663,1.469,0.437508,1.469,0.364634,1.469,0.292107,1.469,0.318891,1.469,0.0918312,1.469,0.287359,1.469,0.323795,1.469,0.237297,1.469,0.160561,1.469,0.388577,1.469,0.339226,1.469,0.389345,1.469,0.386638,1.469,0.435389,1.469,0.393255,1.469,0.44055,1.469,0.242831,1.469,0.335176,1.469,0.318891,1.469,0.389345,1.469,0.419053,1.469,0.386638,1.469,0.368937,1.469,0.369149,1.469,0.47062,1.469,0.268778,1.469,0.289642,1.469,0.38988,1.469,0.422204,1.469,0.252079,1.469,0.40999,1.469,0.386638,1.469,0.395178,1.469,0.169745,1.469,0.325874,1.469,0.356921,1.469,0.386837,1.469,0.38006,1.469,0.0633426,1.469,0.29298,1.469,0.380673,1.469,0.394739,1.469,0.325652,1.469,0.386638,1.469,0.293317,1.469,0.359282,1.469,0.396492,1.469,0.389425,1.469,0.371241,1.469,0.124891,1.469,0.388149,1.469,0.115624,1.469,0.397344,1.469,0.131093,1.469,0.233889,1.469,0.25097,1.469,0.43847,1.469,0.450976,1.469,0.384654,1.469,0.376405,1.469,0.396555,1.469,0.386065,1.469,0.410357,1.469,0.396476,1.469,0.344488,1.469,0.246502,1.469,0.409708,1.469,0.381337,1.469,0.319053,1.469,0.377573,1.469,0.395307,1.469,0.387041,1.469,0.404029,1.469,0.187283,1.469,0.305031,1.469,0.290526,1.469,0.378856,1.469,0.391436,1.469,0.289509,1.469,0.410357,1.469,0.262022,1.469,0.387589,1.469,0.395711,1.469,0.388149,1.469,0.395307,1.469,0.534333,1.469,0.0208626,1.469,0.330746,1.469,0.397962,1.469,0.369328,1.469,0.448212,1.469,0.398335,1.469,0.387482,1.469,0.390626,1.469,0.428628,1.469,0.381337,1.469,0.187283,1.469,0.384704,1.469,0.142141
1.498,0.347144,1.498,0.443944,1.498,0.370371,1.498,0.296982,1.498,0.324102,1.498,0.0935791,1.498,0.292171,1.498,0.329066,1.498,0.241418,1.498,0.163494,1.498,0.394564,1.498,0.344679,1.498,0.395339,1.498,0.392605,1.498,0.441807,1.498,0.399288,1.498,0.447011,1.498,0.247031,1.498,0.340582,1.498,0.324102,1.498,0.395339,1.498,0.425329,1.498,0.392605,1.498,0.374721,1.498,0.374935,1.498,0.477312,1.498,0.273342,1.498,0.294484,1.498,0.39588,1.498,0.428509,1.498,0.256412,1.498,0.416183,1.498,0.392605,1.498,0.40123,1.498,0.172828,1.498,0.33117,1.498,0.362574,1.498,0.392806,1.498,0.38596,1.498,0.0645676,1.498,0.297866,1.498,0.386579,1.498,0.400786,1.498,0.330945,1.498,0.392605,1.498,0.298206,1.498,0.364961,1.498,0.402557,1.498,0.39542,1.498,0.377049,1.498,0.127223,1.498,0.394131,1.498,0.117794,1.498,0.403417,1.498,0.133532,1.498,0.23796,1.498,0.255286,1.498,0.444914,1.498,0.457521,1.498,0.390601,1.498,0.382267,1.498,0.402621,1.498,0.392026,1.498,0.416553,1.498,0.40254,1.498,0.350002,1.498,0.250755,1.498,0.415899,1.498,0.38725,1.498,0.324266,1.498,0.383447,1.498,0.40136,1.498,0.393012,1.498,0.410166,1.498,0.190647,1.498,0.310071,1.498,0.29538,1.498,0.384743,1.498,0.397451,1.498,0.29435,1.498,0.416553,1.498,0.266493,1.498,0.393565,1.498,0.401769,1.498,0.394131,1.498,0.40136,1.498,0.541397,1.498,0.0212754,1.498,0.3361,1.498,0.404041,1.498,0.375116,1.498,0.454735,1.498,0.404417,1.498,0.393457,1.498,0.396633,1.498,0.434989,1.498,0.38725,1.498,0.190647,1.498,0.390652,1.498,0.144768
1.528,0.352688,1.528,0.450432,1.528,0.37617,1.528,0.301919,1.528,0.329376,1.528,0.0953585,1.528,0.297046,1.528,0.3344,1.528,0.245599,1.528,0.166475,1.528,0.40061,1.528,0.350195,1.528,0.401393,1.528,0.398632,1.528,0.448279,1.528,0.40538,1.528,0.453524,1.528,0.251292,1.528,0.34605,1.528,0.329376,1.528,0.401393,1.528,0.43166,1.528,0.398632,1.528,0.380565,1.528,0.380782,1.528,0.48405,1.528,0.277968,1.528,0.299389,1.528,0.401938,1.528,0.434868,1.528,0.260805,1.528,0.422434,1.528,0.398632,1.528,0.407341,1.528,0.175961,1.528,0.336528,1.528,0.36829,1.528,0.398834,1.528,0.391921,1.528,0.0658155,1.528,0.302814,1.528,0.392545,1.528,0.406892,1.528,0.336301,1.528,0.398632,1.528,0.303159,1.528,0.370702,1.528,0.408681,1.528,0.401474,1.528,0.382918,1.528,0.129595,1.528,0.400172,1.528,0.120003,1.528,0.409548,1.528,0.136012,1.528,0.242091,1.528,0.259664,1.528,0.451411,1.528,0.464116,1.528,0.396607,1.528,0.38819,1.528,0.408745,1.528,0.398047,1.528,0.422807,1.528,0.408663,1.528,0.355578,1.528,0.255068,1.528,0.422147,1.528,0.393224,1.528,0.329543,1.528,0.389382,1.528,0.407472,1.528,0.399043,1.528,0.416361,1.528,0.194064,1.528,0.315174,1.528,0.300296,1.528,0.390691,1.528,0.403525,1.528,0.299253,1.528,0.422807,1.528,0.271025,1.528,0.399602,1.528,0.407884,1.528,0.400172,1.528,0.407472,1.528,0.548492,1.528,0.0216963,1.528,0.341516,1.528,0.410179,1.528,0.380965,1.528,0.461309,1.528,0.410558,1.528,0.399492,1.528,0.402699,1.528,0.441404,1.528,0.393224,1.528,0.194064,1.528,0.396659,1.528,0.147438
1.559,0.358294,1.559,0.456973,1.559,0.38203,1.559,0.306919,1.559,0.334714,1.559,0.0971698,1.559,0.301984,1.559,0.339797,1.559,0.249839,1.559,0.169505,1.559,0.406714,1.559,0.355773,1.559,0.407505,1.559,0.404717,1.559,0.454802,1.559,0.41153,1.559,0.460089,1.559,0.255613,1.559,0.351582,1.559,0.334714,1.559,0.407505,1.559,0.438047,1.559,0.404717,1.559,0.386471,1.559,0.386689,1.559,0.490834,1.559,0.282656,1.559,0.304357,1.559,0.408056,1.559,0.441282,1.559,0.265259,1.559,0.42874,1.559,0.404717,1.559,0.413509,1.559,0.179145,1.559,0.34195,1.559,0.374066,1.559,0.404922,1.559,0.39794,1.559,0.0670867,1.559,0.307826,1.559,0.398571,1.559,0.413057,1.559,0.34172,1.559,0.404717,1.559,0.308175,1.559,0.376504,1.559,0.414862,1.559,0.407587,1.559,0.388848,1.559,0.132008,1.559,0.406273,1.559,0.12225,1.559,0.415738,1.559,0.138535,1.559,0.246281,1.559,0.264102,1.559,0.457959,1.559,0.470761,1.559,0.402673,1.559,0.394172,1.559,0.414926,1.559,0.404127,1.559,0.429117,1.559,0.414844,1.559,0.361217,1.559,0.259443,1.559,0.42845,1.559,0.399256,1.559,0.334882,1.559,0.395377,1.559,0.413641,1.559,0.405132,1.559,0.422613,1.559,0.197534,1.559,0.320339,1.559,0.305276,1.559,0.396699,1.559,0.409657,1.559,0.304219,1.559,0.429117,1.559,0.27562,1.559,0.405696,1.559,0.414058,1.559,0.406273,1.559,0.413641,1.559,0.555615,1.559,0.0221254,1.559,0.346996,1.559,0.416374,1.559,0.386874,1.559,0.467933,1.559,0.416757,1.559,0.405586,1.559,0.408824,1.559,0.447872,1.559,0.399256,1.559,0.197534,1.559,0.402725,1.559,0.150154
1.590,0.363963,1.590,0.463564,1.590,0.38795,1.590,0.311982,1.590,0.340115,1.590,0.0990137,1.590,0.306985,1.590,0.345256,1.590,0.254139,1.590,0.172585,1.590,0.412877,1.590,0.361414,1.590,0.413675,1.590,0.410861,1.590,0.461377,1.590,0.417738,1.590,0.466703,1.590,0.259995,1.590,0.357176,1.590,0.340115,1.590,0.413675,1.590,0.444487,1.590,0.410861,1.590,0.392436,1.590,0.392657,1.590,0.497661,1.590,0.287406,1.590,0.309388,1.590,0.414231,1.590,0.447749,1.590,0.269774,1.590,0.435101,1.590,0.410861,1.590,0.419735,1.590,0.182379,1.590,0.347435,1.590,0.379904,1.590,0.411067,1.590,0.404019,1.590,0.0683815,1.590,0.3129,1.590,0.404656,1.590,0.419278,1.590,0.347202,1.590,0.410861,1.590,0.313254,1.590,0.382368,1.590,0.4211,1.590,0.413758,1.590,0.394837,1.590,0.134462,1.590,0.412431,1.590,0.124536,1.590,0.421984,1.590,0.1411,1.590,0.250531,1.590,0.268602,1.590,0.464557,1.590,0.477453,1.590,0.408798,1.590,0.400214,1.590,0.421165,1.590,0.410265,1.590,0.435481,1.590,0.421082,1.590,0.366917,1.590,0.263878,1.590,0.434809,1.590,0.405348,1.590,0.340285,1.590,0.401431,1.590,0.419868,1.590,0.41128,1.590,0.428921,1.590,0.201058,1.590,0.325568,1.590,0.310318,1.590,0.402766,1.590,0.415847,1.590,0.309248,1.590,0.435481,1.590,0.280276,1.590,0.411849,1.590,0.420289,1.590,0.412431,1.590,0.419868,1.590,0.562766,1.590,0.0225628,1.590,0.352538,1.590,0.422626,1.590,0.392844,1.590,0.474605,1.590,0.423012,1.590,0.411738,1.590,0.415007,1.590,0.454392,1.590,0.405348,1.590,0.201058,1.590,0.40885,1.590,0.152915
1.622,0.369693,1.622,0.470205,1.622,0.39393,1.622,0.317108,1.622,0.345578,1.622,0.100891,1.622,0.312049,1.622,0.350779,1.622,0.258501,1.622,0.175714,1.622,0.419097,1.622,0.367116,1.622,0.419902,1.622,0.417062,1.622,0.468001,1.622,0.424002,1.622,0.473367,1.622,0.264438,1.622,0.362832,1.622,0.345578,1.622,0.419902,1.622,0.45098,1.622,0.417062,1.622,0.398461,1.622,0.398684,1.622,0.504531,1.622,0.292219,1.622,0.314482,1.622,0.420463,1.622,0.454268,1.622,0.274352,1.622,0.441517,1.622,0.417062,1.622,0.426017,1.622,0.185665,1.622,0.352982,1.622,0.385802,1.622,0.417271,1.622,0.410157,1.622,0.0697003,1.622,0.318038,1.622,0.4108,1.622,0.425557,1.622,0.352747,1.622,0.417062,1.622,0.318396,1.622,0.388291,1.622,0.427394,1.622,0.419986,1.622,0.400885,1.622,0.136958,1.622,0.418647,1.622,0.126862,1.622,0.428286,1.622,0.143709,1.622,0.254841,1.622,0.273163,1.622,0.471205,1.622,0.484193,1.622,0.41498,1.622,0.406315,1.622,0.42746,1.622,0.416461,1.622,0.4419,1.622,0.427377,1.622,0.372679,1.622,0.268374,1.622,0.441222,1.622,0.411498,1.622,0.34575,1.622,0.407543,1.622,0.426152,1.622,0.417485,1.622,0.435284,1.622,0.204637,1.622,0.33086,1.622,0.315424,1.622,0.408891,1.622,0.422095,1.622,0.314341,1.622,0.4419,1.622,0.284995,1.622,0.41806,1.622,0.426576,1.622,0.418647,1.622,0.426152,1.622,0.569941,1.622,0.0230089,1.622,0.358143,1.622,0.428934,1.622,0.398873,1.622,0.481325,1.622,0.429324,1.622,0.417948,1.622,0.421246,1.622,0.460963,1.622,0.411498,1.622,0.204637,1.622,0.415033,1.622,0.155722
1.654,0.375485,1.654,0.476893,1.654,0.39997,1.654,0.322298,1.654,0.351104,1.654,0.102801,1.654,0.317176,1.654,0.356364,1.654,0.262923,1.654,0.178893,1.654,0.425374,1.654,0.37288,1.654,0.426186,1.654,0.423321,1.654,0.474674,1.654,0.430322,1.654,0.480078,1.654,0.268942,1.654,0.36855,1.654,0.351104,1.654,0.426186,1.654,0.457525,1.654,0.423321,1.654,0.404545,1.654,0.40477,1.654,0.511441,1.654,0.297094,1.654,0.319639,1.654,0.426752,1.654,0.460839,1.654,0.278991,1.654,0.447986,1.654,0.423321,1.654,0.432355,1.654,0.189003,1.654,0.358591,1.654,0.391761,1.654,0.423531,1.654,0.416351,1.654,0.0710436,1.654,0.323239,1.654,0.417,1.654,0.43189,1.654,0.358354,1.654,0.423321,1.654,0.323602,1.654,0.394275,1.654,0.433744,1.654,0.426271,1.654,0.406993,1.654,0.139497,1.654,0.42492,1.654,0.129228,1.654,0.434644,1.654,0.146362,1.654,0.259212,1.654,0.277786,1.654,0.477901,1.654,0.490977,1.654,0.421219,1.654,0.412474,1.654,0.43381,1.654,0.422713,1.654,0.448372,1.654,0.433726,1.654,0.378502,1.654,0.272933,1.654,0.447689,1.654,0.417705,1.654,0.351278,1.654,0.413713,1.654,0.432491,1.654,0.423747,1.654,0.441701,1.654,0.208271,1.654,0.336216,1.654,0.320593,1.654,0.415074,1.654,0.428398,1.654,0.319496,1.654,0.448372,1.654,0.289776,1.654,0.424327,1.654,0.432919,1.654,0.42492,1.654,0.432491,1.654,0.577138,1.654,0.0234636,1.654,0.36381,1.654,0.435297,1.654,0.40496,1.654,0.488091,1.654,0.43569,1.654,0.424214,1.654,0.427542,1.654,0.467585,1.654,0.417705,1.654,0.208271,1.654,0.421273,1.654,0.158575
1.687,0.381337,1.687,0.483629,1.687,0.406069,1.687,0.327551,1.687,0.356693,1.687,0.104745,1.687,0.322367,1.687,0.362011,1.687,0.267406,1.687,0.182124,1.687,0.431706,1.687,0.378706,1.687,0.432525,1.687,0.429635,1.687,0.481394,1.687,0.436697,1.687,0.486835,1.687,0.273508,1.687,0.374329,1.687,0.356693,1.687,0.432525,1.687,0.464121,1.687,0.429635,1.687,0.410687,1.687,0.410915,1.687,0.51839,1.687,0.302033,1.687,0.32486,1.687,0.433096,1.687,0.467459,1.687,0.283692,1.687,0.454507,1.687,0.429635,1.687,0.438748,1.687,0.192394,1.687,0.364263,1.687,0.397779,1.687,0.429847,1.687,0.422603,1.687,0.0724117,1.687,0.328503,1.687,0.423258,1.687,0.438279,1.687,0.364023,1.687,0.429635,1.687,0.32887,1.687,0.400318,1.687,0.440148,1.687,0.432611,1.687,0.413158,1.687,0.142079,1.687,0.431248,1.687,0.131634,1.687,0.441055,1.687,0.149059,1.687,0.263644,1.687,0.282471,1.687,0.484643,1.687,0.497806,1.687,0.427515,1.687,0.41869,1.687,0.440215,1.687,0.429022,1.687,0.454897,1.687,0.44013,1.687,0.384386,1.687,0.277553,1.687,0.454208,1.687,0.423969,1.687,0.356869,1.687,0.419941,1.687,0.438885,1.687,0.430065,1.687,0.448172,1.687,0.21196,1.687,0.341634,1.687,0.325825,1.687,0.421314,1.687,0.434756,1.687,0.324715,1.687,0.454897,1.687,0.29462,1.687,0.43065,1.687,0.439316,1.687,0.431248,1.687,0.438885,1.687,0.584355,1.687,0.0239272,1.687,0.369538,1.687,0.441714,1.687,0.411107,1.687,0.494901,1.687,0.442111,1.687,0.430536,1.687,0.433893,1.687,0.474255,1.687,0.423969,1.687,0.21196,1.687,0.427569,1.687,0.161476
1.721,0.38725,1.721,0.49041,1.721,0.412225,1.721,0.332866,1.721,0.362343,1.721,0.106724,1.721,0.32762,1.721,0.36772,1.721,0.271951,1.721,0.185406,1.721,0.438093,1.721,0.384592,1.721,0.438919,1.721,0.436004,1.721,0.48816,1.721,0.443126,1.721,0.493637,1.721,0.278136,1.721,0.38017,1.721,0.362343,1.721,0.438919,1.721,0.470765,1.721,0.436004,1.721,0.416887,1.721,0.417116,1.721,0.525377,1.721,0.307034,1.721,0.330143,1.721,0.439495,1.721,0.474128,1.721,0.288456,1.721,0.461079,1.721,0.436004,1.721,0.445194,1.721,0.195838,1.721,0.369997,1.721,0.403857,1.721,0.436218,1.721,0.428911,1.721,0.0738052,1.721,0.33383,1.721,0.429571,1.721,0.444721,1.721,0.369754,1.721,0.436004,1.721,0.334202,1.721,0.40642,1.721,0.446606,1.721,0.439005,1.721,0.419381,1.721,0.144704,1.721,0.437631,1.721,0.134082,1.721,0.447521,1.721,0.151802,1.721,0.268138,1.721,0.287219,1.721,0.491431,1.721,0.504676,1.721,0.433865,1.721,0.424963,1.721,0.446674,1.721,0.435386,1.721,0.461472,1.721,0.446588,1.721,0.390331,1.721,0.282235,1.721,0.460778,1.721,0.430289,1.721,0.362521,1.721,0.426225,1.721,0.445332,1.721,0.436438,1.721,0.454694,1.721,0.215705,1.721,0.347115,1.721,0.33112,1.721,0.42761,1.721,0.441169,1.721,0.329997,1.721,0.461472,1.721,0.299526,1.721,0.437028,1.721,0.445767,1.721,0.437631,1.721,0.445332,1.721,0.59159,1.721,0.0243999,1.721,0.375328,1.721,0.448185,1.721,0.41731,1.721,0.501753,1.721,0.448585,1.721,0.436913,1.721,0.440298,1.721,0.480972,1.721,0.430289,1.721,0.215705,1.721,0.43392,1.721,0.164424
1.755,0.393224,1.755,0.497234,1.755,0.418439,1.755,0.338245,1.755,0.368056,1.755,0.108738,1.755,0.332937,1.755,0.373491,1.755,0.276558,1.755,0.18874,1.755,0.444533,1.755,0.390538,1.755,0.445367,1.755,0.442427,1.755,0.494971,1.755,0.449609,1.755,0.500482,1.755,0.282826,1.755,0.386071,1.755,0.368056,1.755,0.445367,1.755,0.477458,1.755,0.442427,1.755,0.423143,1.755,0.423375,1.755,0.532399,1.755,0.312099,1.755,0.33549,1.755,0.445947,1.755,0.480844,1.755,0.293283,1.755,0.467702,1.755,0.442427,1.755,0.451693,1.755,0.199336,1.755,0.375791,1.755,0.409992,1.755,0.442643,1.755,0.435274,1.755,0.0752243,1.755,0.339221,1.755,0.43594,1.755,0.451216,1.755,0.375546,1.755,0.442427,1.755,0.339596,1.755,0.41258,1.755,0.453116,1.755,0.445454,1.755,0.42566,1.755,0.147374,1.755,0.444068,1.755,0.136571,1.755,0.454038,1.755,0.15459,1.755,0.272693,1.755,0.29203,1.755,0.498262,1.755,0.511587,1.755,0.440271,1.755,0.431292,1.755,0.453184,1.755,0.441804,1.755,0.468097,1.755,0.453098,1.755,0.396335,1.755,0.28698,1.755,0.467398,1.755,0.436664,1.755,0.368236,1.755,0.432565,1.755,0.451832,1.755,0.442865,1.755,0.461268,1.755,0.219507,1.755,0.352658,1.755,0.336479,1.755,0.433962,1.755,0.447635,1.755,0.335342,1.755,0.468097,1.755,0.304496,1.755,0.44346,1.755,0.45227,1.755,0.444068,1.755,0.451832,1.755,0.598839,1.755,0.0248817,1.755,0.381179,1.755,0.454707,1.755,0.423571,1.755,0.508648,1.755,0.455111,1.755,0.443344,1.755,0.446757,1.755,0.487735,1.755,0.436664,1.755,0.219507,1.755,0.440326,1.755,0.16742
1.791,0.399256,1.791,0.504102,1.791,0.42471,1.791,0.343687,1.791,0.37383,1.791,0.110788,1.791,0.338317,1.791,0.379322,1.791,0.281227,1.791,0.192127,1.791,0.451027,1.791,0.396544,1.791,0.451867,1.791,0.448904,1.791,0.501824,1.791,0.456143,1.791,0.507369,1.791,0.287579,1.791,0.392032,1.791,0.37383,1.791,0.451867,1.791,0.484197,1.791,0.448904,1.791,0.429456,1.791,0.42969,1.791,0.539454,1.791,0.317227,1.791,0.3409,1.791,0.452452,1.791,0.487607,1.791,0.298172,1.791,0.474372,1.791,0.448904,1.791,0.458243,1.791,0.202888,1.791,0.381647,1.791,0.416186,1.791,0.449121,1.791,0.441691,1.791,0.0766696,1.791,0.344674,1.791,0.442363,1.791,0.457763,1.791,0.381399,1.791,0.448904,1.791,0.345054,1.791,0.418797,1.791,0.459678,1.791,0.451955,1.791,0.431994,1.791,0.150088,1.791,0.450558,1.791,0.139104,1.791,0.460607,1.791,0.157425,1.791,0.27731,1.791,0.296903,1.791,0.505136,1.791,0.518537,1.791,0.44673,1.791,0.437675,1.791,0.459746,1.791,0.448275,1.791,0.474771,1.791,0.459659,1.791,0.402398,1.791,0.291787,1.791,0.474066,1.791,0.443092,1.791,0.374012,1.791,0.438959,1.791,0.458383,1.791,0.449345,1.791,0.467891,1.791,0.223366,1.791,0.358264,1.791,0.3419,1.791,0.440368,1.791,0.454154,1.791,0.34075,1.791,0.474771,1.791,0.309529,1.791,0.449945,1.791,0.458825,1.791,0.450558,1.791,0.458383,1.791,0.606101,1.791,0.025373,1.791,0.387091,1.791,0.461281,1.791,0.429887,1.791,0.515581,1.791,0.461688,1.791,0.449827,1.791,0.453269,1.791,0.494543,1.791,0.443092,1.791,0.223366,1.791,0.446785,1.791,0.170466
1.826,0.405348,1.826,0.511009,1.826,0.431036,1.826,0.349192,1.826,0.379666,1.826,0.112874,1.826,0.343759,1.826,0.385215,1.826,0.285958,1.826,0.195566,1.826,0.457572,1.826,0.40261,1.826,0.458419,1.826,0.455432,1.826,0.508719,1.826,0.462727,1.826,0.514295,1.826,0.292394,1.826,0.398053,1.826,0.379666,1.826,0.458419,1.826,0.490982,1.826,0.455432,1.826,0.435824,1.826,0.436059,1.826,0.546541,1.826,0.322418,1.826,0.346372,1.826,0.459009,1.826,0.494413,1.826,0.303125,1.826,0.48109,1.826,0.455432,1.826,0.464844,1.826,0.206495,1.826,0.387564,1.826,0.422436,1.826,0.455651,1.826,0.448161,1.826,0.0781415,1.826,0.35019,1.826,0.448839,1.826,0.46436,1.826,0.387313,1.826,0.455432,1.826,0.350574,1.826,0.425071,1.826,0.466289,1.826,0.458507,1.826,0.438384,1.826,0.152848,1.826,0.457099,1.826,0.141679,1.826,0.467225,1.826,0.160307,1.826,0.281989,1.826,0.301839,1.826,0.512049,1.826,0.525525,1.826,0.453241,1.826,0.444112,1.826,0.466358,1.826,0.454799,1.826,0.481491,1.826,0.466271,1.826,0.40852,1.826,0.296657,1.826,0.480782,1.826,0.449574,1.826,0.379849,1.826,0.445407,1.826,0.464985,1.826,0.455877,1.826,0.474564,1.826,0.227283,1.826,0.363932,1.826,0.347384,1.826,0.446828,1.826,0.460723,1.826,0.34622,1.826,0.481491,1.826,0.314624,1.826,0.456481,1.826,0.46543,1.826,0.457099,1.826,0.464985,1.826,0.613373,1.826,0.0258739,1.826,0.393062,1.826,0.467905,1.826,0.436258,1.826,0.522553,1.826,0.468314,1.826,0.456363,1.826,0.459831,1.826,0.501393,1.826,0.449574,1.826,0.227283,1.826,0.453296,1.826,0.173561
